interval_begin, interval_end, interval_haltingDurationSum, interval_id, interval_intervalHaltingDurationSum, interval_jamLengthInMetersSum, interval_jamLengthInVehiclesSum, interval_maxHaltingDuration, interval_maxIntervalHaltingDuration, interval_maxJamLengthInMeters, interval_maxJamLengthInVehicles, interval_maxOccupancy, interval_maxVehicleNumber, interval_meanHaltingDuration, interval_meanIntervalHaltingDuration, interval_meanMaxJamLengthInMeters, interval_meanMaxJamLengthInVehicles, interval_meanOccupancy, interval_meanSpeed, interval_meanTimeLoss, interval_meanVehicleNumber, interval_nVehEntered, interval_nVehLeft, interval_nVehSeen, interval_sampledSeconds, interval_startedHalts,random_seed,scenario
5100.0,5153.0,0.0, MRT_to_KB_001.37_3,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
0.0,300.0,116.0, MRT_to_KB_001.37_4,116.0,735.09,205,109.0,109.0,10.0,3,66.68,3,58.0,58.0,2.45,0.68,22.76,0.56,16.72,0.79,13,13,13,226.57,4.0,1,Static TL
300.0,600.0,226.0, MRT_to_KB_001.37_4,226.0,743.36,222,86.0,86.0,10.0,3,59.98,3,56.5,56.5,2.48,0.74,18.08,0.55,18.27,0.86,13,13,13,247.76,4.0,1,Static TL
600.0,900.0,323.0, MRT_to_KB_001.37_4,323.0,1222.98,316,99.0,99.0,10.0,4,74.99,4,40.38,40.38,4.08,1.05,34.23,0.55,18.81,1.22,18,14,18,352.67,9.0,1,Static TL
900.0,1200.0,599.0, MRT_to_KB_001.37_4,463.0,1360.52,458,103.0,103.0,10.0,4,69.98,4,59.9,46.3,4.54,1.53,35.83,0.46,19.75,1.76,21,24,25,509.81,7.0,1,Static TL
1200.0,1500.0,291.0, MRT_to_KB_001.37_4,291.0,763.11,287,97.0,97.0,8.45,3,62.3,3,72.75,72.75,2.54,0.96,21.44,0.7,15.3,1.13,19,20,20,322.06,4.0,1,Static TL
1500.0,1800.0,396.0, MRT_to_KB_001.37_4,396.0,1297.48,391,119.0,119.0,10.0,3,79.98,3,44.0,44.0,4.32,1.3,38.32,0.56,19.17,1.53,22,19,22,439.08,10.0,1,Static TL
1800.0,2100.0,593.0, MRT_to_KB_001.37_4,539.0,1767.27,533,109.0,97.0,10.0,3,69.98,3,59.3,53.9,5.89,1.78,41.79,0.39,23.24,1.97,21,21,24,573.84,8.0,1,Static TL
2100.0,2400.0,565.0, MRT_to_KB_001.37_4,285.0,897.21,279,118.0,80.0,10.0,3,71.61,3,56.5,28.5,2.99,0.93,23.77,0.95,11.03,1.22,26,29,29,343.31,8.0,1,Static TL
2400.0,2700.0,332.0, MRT_to_KB_001.37_4,332.0,793.7,329,94.0,94.0,10.0,4,60.51,4,41.5,41.5,2.65,1.1,18.86,0.45,25.06,1.25,14,14,14,362.76,9.0,1,Static TL
2700.0,3000.0,478.0, MRT_to_KB_001.37_4,478.0,1565.56,472,109.0,109.0,10.0,3,69.98,3,59.75,59.75,5.22,1.57,40.86,0.47,20.03,1.78,25,22,25,518.65,9.0,1,Static TL
3000.0,3300.0,679.0, MRT_to_KB_001.37_4,507.0,1642.01,498,120.0,103.0,10.0,3,69.98,3,48.5,36.21,5.47,1.66,42.27,0.35,23.26,1.89,20,21,23,549.04,13.0,1,Static TL
3300.0,3600.0,309.0, MRT_to_KB_001.37_4,307.0,986.87,306,106.0,106.0,9.75,3,77.43,3,51.5,51.17,3.29,1.02,31.55,1.24,8.88,1.33,36,38,38,371.13,6.0,1,Static TL
3600.0,3900.0,305.0, MRT_to_KB_001.37_4,305.0,1025.76,296,95.0,95.0,10.0,3,79.99,3,33.89,33.89,3.42,0.99,29.99,1.25,8.66,1.3,38,36,38,361.65,9.0,1,Static TL
3900.0,4200.0,429.0, MRT_to_KB_001.37_4,405.0,1768.98,441,117.0,106.0,10.0,3,79.99,3,53.62,50.62,5.9,1.47,50.61,0.64,14.23,1.77,32,31,34,507.75,13.0,1,Static TL
4200.0,4500.0,548.0, MRT_to_KB_001.37_4,354.0,1518.87,342,118.0,118.0,10.0,3,79.99,3,32.23,20.82,5.06,1.14,45.81,0.9,10.91,1.51,33,36,36,420.88,17.0,1,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,53.0,2,0.0,0.0,0.0,0.0,0.65,9.87,0.42,0.05,6,6,6,8.13,0.0,1,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
5100.0,5313.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
0.0,300.0,276.0, MRT_to_KB_001.37_4,276.0,894.99,264,103.0,103.0,10.0,3,79.98,3,23.0,23.0,2.98,0.88,27.68,0.51,22.71,1.05,13,13,13,306.38,12.0,2,Static TL
300.0,600.0,216.0, MRT_to_KB_001.37_4,216.0,723.33,312,81.0,81.0,10.0,4,69.97,4,54.0,54.0,2.41,1.04,19.03,0.44,23.35,1.16,14,14,14,337.55,6.0,2,Static TL
600.0,900.0,274.0, MRT_to_KB_001.37_4,274.0,1179.1,360,89.0,89.0,10.0,3,69.05,3,34.25,34.25,3.93,1.2,28.52,0.42,21.49,1.37,18,15,18,398.83,9.0,2,Static TL
900.0,1200.0,541.0, MRT_to_KB_001.37_4,444.0,1400.65,432,104.0,104.0,10.0,3,70.84,3,36.07,29.6,4.67,1.44,37.81,0.4,24.77,1.66,16,18,19,485.08,13.0,2,Static TL
1200.0,1500.0,190.0, MRT_to_KB_001.37_4,190.0,920.48,279,94.0,94.0,10.0,3,69.98,3,31.67,31.67,3.07,0.93,25.1,0.57,19.0,1.1,15,16,16,317.0,8.0,2,Static TL
1500.0,1800.0,268.0, MRT_to_KB_001.37_4,268.0,1273.61,263,114.0,114.0,10.0,2,79.99,2,53.6,53.6,4.25,0.88,37.23,0.73,15.68,1.03,18,16,18,297.69,5.0,2,Static TL
1800.0,2100.0,489.0, MRT_to_KB_001.37_4,449.0,1767.09,446,107.0,96.0,10.0,3,74.99,3,97.8,89.8,5.89,1.49,42.85,0.49,21.04,1.65,20,19,22,480.33,3.0,2,Static TL
2100.0,2400.0,615.0, MRT_to_KB_001.37_4,334.0,1072.09,328,122.0,92.0,10.0,3,70.1,3,68.33,37.11,3.57,1.09,28.71,0.94,10.26,1.38,32,35,35,385.89,6.0,2,Static TL
2400.0,2700.0,324.0, MRT_to_KB_001.37_4,324.0,783.77,318,88.0,88.0,10.0,4,62.5,4,54.0,54.0,2.61,1.06,18.04,0.42,27.9,1.19,12,12,12,345.6,6.0,2,Static TL
2700.0,3000.0,450.0, MRT_to_KB_001.37_4,450.0,1403.9,440,99.0,99.0,10.0,3,76.4,3,45.0,45.0,4.68,1.47,35.69,0.56,18.82,1.7,25,22,25,490.21,10.0,2,Static TL
3000.0,3300.0,562.0, MRT_to_KB_001.37_4,392.0,1371.73,388,121.0,99.0,9.46,3,74.55,3,62.44,43.55,4.57,1.29,38.73,0.42,22.06,1.48,16,17,19,432.26,7.0,2,Static TL
3300.0,3600.0,313.0, MRT_to_KB_001.37_4,313.0,1016.82,308,106.0,106.0,10.0,3,64.98,3,62.6,62.6,3.39,1.03,27.89,1.1,9.96,1.33,32,34,34,368.49,5.0,2,Static TL
3600.0,3900.0,321.0, MRT_to_KB_001.37_4,321.0,1059.81,318,114.0,114.0,10.0,3,69.98,3,53.5,53.5,3.53,1.06,32.52,1.27,8.51,1.42,42,41,42,392.77,9.0,2,Static TL
3900.0,4200.0,272.0, MRT_to_KB_001.37_4,263.0,1416.74,258,112.0,103.0,10.0,2,79.99,3,45.33,43.83,4.72,0.86,46.52,1.12,9.76,1.09,28,27,29,307.59,5.0,2,Static TL
4200.0,4500.0,468.0, MRT_to_KB_001.37_4,315.0,1447.5,306,119.0,119.0,10.0,2,79.99,3,39.0,26.25,4.82,1.02,44.41,1.07,9.82,1.38,34,36,36,383.12,11.0,2,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,54.6,2,0.0,0.0,0.0,0.0,0.91,9.07,0.53,0.05,6,6,6,9.44,0.0,2,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
5100.0,5157.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
0.0,300.0,193.0, MRT_to_KB_001.37_4,193.0,720.39,187,97.0,97.0,10.0,3,67.5,3,32.17,32.17,2.4,0.62,23.4,0.79,13.76,0.77,15,15,15,218.49,6.0,3,Static TL
300.0,600.0,264.0, MRT_to_KB_001.37_4,264.0,632.58,258,87.0,87.0,10.0,4,69.97,4,44.0,44.0,2.11,0.86,17.72,0.65,15.46,1.02,18,18,18,292.45,6.0,3,Static TL
600.0,900.0,299.0, MRT_to_KB_001.37_4,299.0,1240.96,384,100.0,100.0,10.0,3,69.98,3,49.83,49.83,4.14,1.28,32.49,0.43,19.48,1.46,21,18,21,422.07,9.0,3,Static TL
900.0,1200.0,538.0, MRT_to_KB_001.37_4,426.0,1358.1,417,102.0,102.0,10.0,3,77.43,3,44.83,35.5,4.53,1.39,39.06,0.4,26.6,1.6,14,17,17,466.01,9.0,3,Static TL
1200.0,1500.0,194.0, MRT_to_KB_001.37_4,194.0,765.8,189,97.0,97.0,8.2,2,75.83,2,38.8,38.8,2.55,0.63,23.4,0.97,11.95,0.82,18,18,18,230.89,5.0,3,Static TL
1500.0,1800.0,256.0, MRT_to_KB_001.37_4,256.0,1181.22,476,116.0,116.0,10.0,4,59.97,4,64.0,64.0,3.94,1.59,27.44,0.46,21.65,1.78,23,20,23,515.51,7.0,3,Static TL
1800.0,2100.0,561.0, MRT_to_KB_001.37_4,536.0,1750.89,527,99.0,93.0,10.0,3,69.98,3,51.0,48.73,5.84,1.76,42.01,0.45,24.15,1.96,20,20,23,574.36,9.0,3,Static TL
2100.0,2400.0,627.0, MRT_to_KB_001.37_4,353.0,1138.31,343,114.0,97.0,10.0,3,69.98,3,48.23,27.15,3.79,1.14,32.84,0.87,12.02,1.45,29,32,32,410.8,10.0,3,Static TL
2400.0,2700.0,174.0, MRT_to_KB_001.37_4,174.0,799.98,171,91.0,91.0,9.46,2,69.56,2,58.0,58.0,2.67,0.57,23.02,0.83,13.48,0.71,14,14,14,201.23,3.0,3,Static TL
2700.0,3000.0,427.0, MRT_to_KB_001.37_4,427.0,1391.6,419,91.0,91.0,10.0,3,79.98,3,53.38,53.38,4.63,1.39,39.0,0.55,18.6,1.61,24,21,24,464.53,8.0,3,Static TL
3000.0,3300.0,672.0, MRT_to_KB_001.37_4,508.0,1656.36,500,117.0,106.0,10.0,3,75.44,3,61.09,46.18,5.52,1.67,42.86,0.38,25.34,1.87,18,18,21,546.89,9.0,3,Static TL
3300.0,3600.0,412.0, MRT_to_KB_001.37_4,408.0,904.08,402,107.0,107.0,9.2,4,62.5,4,41.2,40.8,3.01,1.34,26.95,1.03,11.34,1.69,36,39,39,477.6,8.0,3,Static TL
3600.0,3900.0,245.0, MRT_to_KB_001.37_4,245.0,980.51,235,96.0,96.0,10.0,3,69.98,3,24.5,24.5,3.27,0.78,31.79,1.55,6.87,1.13,40,37,40,309.35,12.0,3,Static TL
3900.0,4200.0,588.0, MRT_to_KB_001.37_4,543.0,1791.13,539,119.0,105.0,10.0,3,100.0,3,84.0,77.57,5.97,1.8,46.33,0.6,17.61,2.06,29,29,32,590.18,4.0,3,Static TL
4200.0,4500.0,808.0, MRT_to_KB_001.37_4,577.0,1501.13,565,117.0,117.0,10.0,4,69.42,4,53.87,38.47,5.0,1.88,37.07,0.65,16.07,2.24,35,37,38,641.0,12.0,3,Static TL
4500.0,4800.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,42.0,1,0.0,0.0,0.0,0.0,0.58,10.61,0.28,0.04,4,5,5,6.34,0.0,3,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
5100.0,5153.0,0.0, MRT_to_KB_001.37_4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
0.0,300.0,136.0, MRT_to_KB_001.37_5,136.0,602.03,144,64.0,64.0,9.14,2,71.36,2,34.0,34.0,2.01,0.48,18.73,0.92,12.77,0.63,13,13,13,177.71,6.0,1,Static TL
300.0,600.0,415.0, MRT_to_KB_001.37_5,415.0,1396.81,408,103.0,103.0,10.0,3,67.5,3,59.28,59.28,4.66,1.36,34.99,0.34,35.9,1.51,12,12,12,441.61,7.0,1,Static TL
600.0,900.0,279.0, MRT_to_KB_001.37_5,279.0,856.35,272,65.0,65.0,10.0,3,69.98,3,39.86,39.86,2.85,0.91,22.77,0.58,21.12,1.07,14,14,14,308.28,7.0,1,Static TL
900.0,1200.0,521.0, MRT_to_KB_001.37_5,521.0,1796.34,647,108.0,108.0,10.0,4,69.98,4,74.43,74.43,5.99,2.16,45.84,0.24,45.2,2.34,15,15,15,690.14,10.0,1,Static TL
1200.0,1500.0,101.0, MRT_to_KB_001.37_5,101.0,415.27,99,51.0,51.0,9.63,2,76.26,2,33.67,33.67,1.38,0.33,12.53,0.77,12.31,0.41,9,9,9,117.2,7.0,1,Static TL
1500.0,1800.0,126.0, MRT_to_KB_001.37_5,126.0,265.13,125,80.0,80.0,10.0,3,59.98,3,31.5,31.5,0.88,0.42,9.65,0.69,17.39,0.51,8,8,8,146.3,5.0,1,Static TL
1800.0,2100.0,468.0, MRT_to_KB_001.37_5,468.0,1581.69,499,86.0,86.0,10.0,3,69.98,3,58.5,58.5,5.27,1.66,40.86,0.37,27.79,1.86,19,16,19,542.77,11.0,1,Static TL
2100.0,2400.0,626.0, MRT_to_KB_001.37_5,473.0,1396.5,483,87.0,87.0,10.0,3,71.0,3,48.15,36.38,4.66,1.61,39.05,0.26,34.19,1.78,12,12,15,522.61,13.0,1,Static TL
2400.0,2700.0,529.0, MRT_to_KB_001.37_5,395.0,924.84,389,152.0,69.0,10.0,4,67.5,4,58.78,43.89,3.08,1.3,23.86,0.36,29.38,1.45,11,12,14,422.49,7.0,1,Static TL
2700.0,3000.0,222.0, MRT_to_KB_001.37_5,116.0,415.95,112,75.0,56.0,8.19,2,67.5,3,27.75,14.5,1.39,0.37,14.76,0.94,9.28,0.5,12,13,14,140.16,7.0,1,Static TL
3000.0,3300.0,589.0, MRT_to_KB_001.37_5,589.0,1933.21,687,109.0,109.0,10.0,4,69.98,4,65.44,65.44,6.44,2.29,49.83,0.32,34.56,2.53,20,20,21,742.17,14.0,1,Static TL
3300.0,3600.0,535.0, MRT_to_KB_001.37_5,535.0,1975.76,605,104.0,104.0,10.0,3,78.63,3,53.5,53.5,6.59,2.02,51.3,0.31,33.42,2.22,18,16,19,649.42,12.0,1,Static TL
3600.0,3900.0,756.0, MRT_to_KB_001.37_5,642.0,2064.69,635,96.0,96.0,10.0,3,69.98,3,75.6,64.2,6.88,2.12,53.47,0.44,26.0,2.4,23,26,26,698.81,8.0,1,Static TL
3900.0,4200.0,424.0, MRT_to_KB_001.37_5,424.0,1658.99,675,87.0,87.0,10.0,4,69.97,4,53.0,53.0,5.53,2.25,40.14,0.35,32.04,2.47,22,21,22,724.52,11.0,1,Static TL
4200.0,4500.0,262.0, MRT_to_KB_001.37_5,260.0,1048.37,252,97.0,97.0,10.0,4,73.15,4,23.82,23.64,3.49,0.84,36.77,0.73,16.04,1.06,17,17,18,304.67,12.0,1,Static TL
4500.0,4800.0,257.0, MRT_to_KB_001.37_5,248.0,780.6,246,95.0,86.0,9.87,3,68.63,3,85.67,82.67,2.6,0.82,19.54,0.21,51.29,0.89,4,5,5,260.37,2.0,1,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
5100.0,5313.0,0.0, MRT_to_KB_001.37_5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,1,Static TL
0.0,300.0,161.0, MRT_to_KB_001.37_5,161.0,656.54,168,60.0,60.0,9.87,2,78.64,2,32.2,32.2,2.19,0.56,21.44,0.83,14.45,0.71,13,12,13,200.03,6.0,2,Static TL
300.0,600.0,362.0, MRT_to_KB_001.37_5,326.0,994.91,319,107.0,107.0,8.34,3,63.34,3,45.25,40.75,3.32,1.06,30.73,0.39,28.29,1.2,11,12,12,349.71,7.0,2,Static TL
600.0,900.0,177.0, MRT_to_KB_001.37_5,177.0,1019.47,230,75.0,75.0,10.0,2,79.99,2,44.25,44.25,3.4,0.77,30.41,0.6,19.14,0.9,13,13,13,260.04,5.0,2,Static TL
900.0,1200.0,435.0, MRT_to_KB_001.37_5,435.0,1359.83,429,106.0,106.0,10.0,3,69.98,3,31.07,31.07,4.53,1.43,36.94,0.39,29.17,1.64,16,16,16,480.34,17.0,2,Static TL
1200.0,1500.0,101.0, MRT_to_KB_001.37_5,101.0,495.54,201,57.0,57.0,9.43,3,67.88,3,33.67,33.67,1.65,0.67,14.57,0.5,21.58,0.77,10,10,10,223.9,5.0,2,Static TL
1500.0,1800.0,202.0, MRT_to_KB_001.37_5,202.0,527.81,233,79.0,79.0,9.67,3,66.56,3,40.4,40.4,1.76,0.78,16.03,0.39,27.96,0.89,9,9,9,259.04,7.0,2,Static TL
1800.0,2100.0,375.0, MRT_to_KB_001.37_5,375.0,1188.39,366,68.0,68.0,10.0,4,69.93,4,41.67,41.67,3.96,1.22,37.04,0.39,26.07,1.38,15,11,15,402.06,9.0,2,Static TL
2100.0,2400.0,597.0, MRT_to_KB_001.37_5,419.0,1573.49,467,92.0,92.0,10.0,4,79.98,4,66.33,46.55,5.24,1.56,46.05,0.31,25.88,1.71,15,16,19,502.61,8.0,2,Static TL
2400.0,2700.0,537.0, MRT_to_KB_001.37_5,383.0,1278.75,379,152.0,77.0,10.0,3,71.36,3,76.71,54.71,4.26,1.26,34.8,0.36,30.74,1.4,10,11,13,410.49,5.0,2,Static TL
2700.0,3000.0,183.0, MRT_to_KB_001.37_5,69.0,498.72,106,83.0,49.0,9.81,2,78.04,2,30.5,11.5,1.66,0.35,15.61,0.89,10.74,0.44,9,11,11,126.51,5.0,2,Static TL
3000.0,3300.0,427.0, MRT_to_KB_001.37_5,427.0,1777.47,518,94.0,94.0,10.0,3,71.55,3,53.38,53.38,5.92,1.73,48.41,0.38,28.89,1.93,19,18,19,564.12,11.0,2,Static TL
3300.0,3600.0,559.0, MRT_to_KB_001.37_5,559.0,1891.85,546,94.0,94.0,10.0,3,70.63,3,43.0,43.0,6.31,1.82,51.57,0.37,32.46,2.04,17,16,18,600.16,13.0,2,Static TL
3600.0,3900.0,515.0, MRT_to_KB_001.37_5,429.0,2004.21,502,100.0,100.0,10.0,3,74.63,3,73.57,61.28,6.68,1.67,55.54,0.61,18.78,1.98,27,29,29,570.53,6.0,2,Static TL
3900.0,4200.0,650.0, MRT_to_KB_001.37_5,650.0,2096.43,723,90.0,90.0,10.0,4,69.98,4,65.0,65.0,6.99,2.41,52.87,0.3,37.68,2.62,20,17,20,770.72,11.0,2,Static TL
4200.0,4500.0,521.0, MRT_to_KB_001.37_5,370.0,1267.54,356,86.0,86.0,10.0,4,76.73,4,30.65,21.76,4.23,1.19,37.37,0.4,26.6,1.41,12,15,15,410.92,15.0,2,Static TL
4500.0,4800.0,238.0, MRT_to_KB_001.37_5,238.0,774.81,235,82.0,82.0,9.97,3,69.63,3,79.33,79.33,2.58,0.78,19.64,0.37,35.22,0.87,7,7,7,253.74,3.0,2,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
5100.0,5157.0,0.0, MRT_to_KB_001.37_5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
0.0,300.0,193.0, MRT_to_KB_001.37_5,193.0,610.56,192,63.0,63.0,9.79,3,67.85,3,27.57,27.57,2.04,0.64,17.18,0.69,17.64,0.78,12,12,12,223.29,8.0,3,Static TL
300.0,600.0,264.0, MRT_to_KB_001.37_5,264.0,950.15,290,104.0,104.0,9.31,2,72.53,3,52.8,52.8,3.17,0.97,29.95,0.43,27.82,1.08,11,11,11,316.25,6.0,3,Static TL
600.0,900.0,207.0, MRT_to_KB_001.37_5,207.0,1024.86,234,67.0,67.0,10.0,4,100.0,4,23.0,23.0,3.42,0.78,33.75,0.73,16.41,0.97,16,14,16,277.87,10.0,3,Static TL
900.0,1200.0,543.0, MRT_to_KB_001.37_5,525.0,1581.9,555,104.0,104.0,10.0,3,69.98,3,54.3,52.5,5.27,1.85,40.87,0.29,36.56,2.03,14,16,16,597.27,10.0,3,Static TL
1200.0,1500.0,149.0, MRT_to_KB_001.37_5,149.0,623.91,144,53.0,53.0,7.21,2,62.5,2,29.8,29.8,2.08,0.48,21.61,0.64,17.83,0.58,9,9,9,168.33,7.0,3,Static TL
1500.0,1800.0,204.0, MRT_to_KB_001.37_5,204.0,1005.65,235,83.0,83.0,10.0,3,77.86,3,51.0,51.0,3.35,0.78,29.53,0.42,28.31,0.9,9,9,9,262.67,5.0,3,Static TL
1800.0,2100.0,395.0, MRT_to_KB_001.37_5,395.0,1162.19,390,70.0,70.0,10.0,4,79.99,4,39.5,39.5,3.87,1.3,32.5,0.43,24.74,1.49,17,13,17,434.53,12.0,3,Static TL
2100.0,2400.0,557.0, MRT_to_KB_001.37_5,349.0,1253.63,363,88.0,88.0,10.0,4,77.86,4,46.42,29.08,4.18,1.21,35.98,0.43,21.82,1.4,14,16,18,405.7,11.0,3,Static TL
2400.0,2700.0,441.0, MRT_to_KB_001.37_5,373.0,926.32,366,113.0,69.0,10.0,4,69.97,4,49.0,41.44,3.09,1.22,24.91,0.35,29.68,1.35,11,11,13,395.88,8.0,3,Static TL
2700.0,3000.0,220.0, MRT_to_KB_001.37_5,124.0,425.34,120,65.0,55.0,7.23,2,62.0,2,36.67,20.67,1.42,0.4,14.94,0.88,10.57,0.52,11,11,13,146.28,7.0,3,Static TL
3000.0,3300.0,682.0, MRT_to_KB_001.37_5,668.0,2065.06,661,101.0,101.0,10.0,3,71.06,3,68.2,66.8,6.88,2.2,51.89,0.29,36.55,2.42,17,18,19,709.35,10.0,3,Static TL
3300.0,3600.0,514.0, MRT_to_KB_001.37_5,514.0,1859.67,574,102.0,102.0,10.0,3,69.98,3,64.25,64.25,6.2,1.91,47.67,0.35,29.96,2.11,19,17,20,614.66,9.0,3,Static TL
3600.0,3900.0,651.0, MRT_to_KB_001.37_5,563.0,2094.97,556,96.0,96.0,10.0,3,73.35,3,65.1,56.3,6.98,1.85,57.7,0.49,24.98,2.13,21,24,24,621.26,7.0,3,Static TL
3900.0,4200.0,499.0, MRT_to_KB_001.37_5,499.0,2127.98,490,95.0,95.0,9.79,3,77.86,3,55.44,55.44,7.09,1.63,60.02,0.4,27.43,1.84,19,16,19,536.95,9.0,3,Static TL
4200.0,4500.0,522.0, MRT_to_KB_001.37_5,389.0,1494.19,387,98.0,98.0,10.0,3,67.38,3,65.25,48.62,4.98,1.29,43.85,0.41,25.8,1.46,13,16,16,426.52,7.0,3,Static TL
