interval_begin, interval_end, interval_haltingDurationSum, interval_id, interval_intervalHaltingDurationSum, interval_jamLengthInMetersSum, interval_jamLengthInVehiclesSum, interval_maxHaltingDuration, interval_maxIntervalHaltingDuration, interval_maxJamLengthInMeters, interval_maxJamLengthInVehicles, interval_maxOccupancy, interval_maxVehicleNumber, interval_meanHaltingDuration, interval_meanIntervalHaltingDuration, interval_meanMaxJamLengthInMeters, interval_meanMaxJamLengthInVehicles, interval_meanOccupancy, interval_meanSpeed, interval_meanTimeLoss, interval_meanVehicleNumber, interval_nVehEntered, interval_nVehLeft, interval_nVehSeen, interval_sampledSeconds, interval_startedHalts,random_seed,scenario
4500.0,4800.0,229.0, MRT_to_KB_001.37_5,229.0,730.48,226,81.0,81.0,10.0,3,69.98,3,76.33,76.33,2.43,0.75,19.14,0.38,34.37,0.85,7,7,7,247.39,3.0,3,Static TL
4800.0,5100.0,0.0, MRT_to_KB_001.37_5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
5100.0,5153.0,0.0, MRT_to_KB_001.37_5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
0.0,300.0,46.0, P_to_KBJ_1,46.0,160.84,44,25.0,25.0,7.21,2,62.0,2,23.0,23.0,0.54,0.15,5.49,0.95,9.74,0.19,5,3,5,52.26,2.0,1,Static TL
300.0,600.0,369.0, P_to_KBJ_1,323.0,1268.45,320,109.0,109.0,9.31,3,78.5,3,73.8,64.6,4.23,1.07,39.09,0.24,47.76,1.15,5,7,7,340.91,3.0,1,Static TL
600.0,900.0,33.0, P_to_KBJ_1,33.0,114.1,31,17.0,17.0,7.65,2,56.82,2,16.5,16.5,0.38,0.1,3.97,1.51,7.72,0.16,5,5,5,43.37,2.0,1,Static TL
900.0,1200.0,165.0, P_to_KBJ_1,165.0,448.61,161,76.0,76.0,9.55,3,75.42,3,41.25,41.25,1.5,0.54,14.71,0.27,33.99,0.59,5,2,5,173.43,4.0,1,Static TL
1200.0,1500.0,445.0, P_to_KBJ_1,321.0,1003.51,320,178.0,104.0,9.54,3,75.42,3,111.25,80.25,3.35,1.07,27.84,0.29,36.91,1.16,6,8,9,339.29,2.0,1,Static TL
1500.0,1800.0,187.0, P_to_KBJ_1,175.0,459.75,171,60.0,60.0,9.3,3,72.92,3,37.4,35.0,1.53,0.57,14.23,0.5,23.21,0.67,7,8,8,192.85,4.0,1,Static TL
1800.0,2100.0,404.0, P_to_KBJ_1,404.0,1337.86,401,143.0,143.0,10.0,3,59.98,3,134.67,134.67,4.46,1.34,30.95,0.54,24.9,1.52,17,17,17,440.78,3.0,1,Static TL
2100.0,2400.0,143.0, P_to_KBJ_1,143.0,500.59,138,34.0,34.0,9.31,3,73.06,3,28.6,28.6,1.67,0.46,15.9,0.84,11.8,0.59,13,10,13,163.61,6.0,1,Static TL
2400.0,2700.0,587.0, P_to_KBJ_1,502.0,1356.21,496,104.0,104.0,10.0,4,69.98,4,65.22,55.78,4.52,1.65,34.87,0.24,39.63,1.78,10,10,13,524.24,6.0,1,Static TL
2700.0,3000.0,585.0, P_to_KBJ_1,367.0,1213.21,363,113.0,112.0,10.0,3,69.98,3,83.57,52.43,4.04,1.21,32.19,0.47,24.38,1.38,13,15,16,403.54,4.0,1,Static TL
3000.0,3300.0,269.0, P_to_KBJ_1,264.0,799.39,258,76.0,76.0,9.31,3,73.05,3,38.43,37.71,2.66,0.86,24.61,0.66,14.8,1.04,18,16,19,295.83,7.0,1,Static TL
3300.0,3600.0,636.0, P_to_KBJ_1,578.0,2153.9,578,143.0,117.0,9.75,3,77.42,3,106.0,96.33,7.18,1.93,60.3,0.22,45.94,2.06,10,11,13,607.24,4.0,1,Static TL
3600.0,3900.0,666.0, P_to_KBJ_1,475.0,2273.81,471,167.0,167.0,10.0,2,86.07,2,111.0,79.17,7.58,1.57,72.02,0.44,28.0,1.8,16,17,18,520.46,4.0,1,Static TL
3900.0,4200.0,436.0, P_to_KBJ_1,436.0,1523.46,428,139.0,139.0,9.73,3,76.49,3,48.44,48.44,5.08,1.43,49.47,0.65,18.41,1.76,25,26,26,503.76,11.0,1,Static TL
4200.0,4500.0,474.0, P_to_KBJ_1,474.0,1987.94,470,145.0,145.0,9.31,2,100.0,2,67.71,67.71,6.63,1.57,56.61,0.3,35.53,1.73,14,12,14,508.51,8.0,1,Static TL
4500.0,4800.0,955.0, P_to_KBJ_1,857.0,2623.56,851,157.0,157.0,10.0,4,77.56,4,106.11,95.22,8.75,2.84,67.17,0.16,58.6,3.0,13,11,15,889.15,8.0,1,Static TL
4800.0,5100.0,1028.0, P_to_KBJ_1,418.0,1667.39,431,173.0,139.0,10.0,4,71.92,4,102.8,41.8,5.56,1.44,54.2,0.79,13.89,1.82,31,33,35,517.06,7.0,1,Static TL
5100.0,5313.0,428.0, P_to_KBJ_1,363.0,1467.88,360,168.0,168.0,8.26,2,62.0,2,85.6,72.6,6.89,1.69,54.45,0.16,74.61,1.79,3,5,5,377.43,3.0,1,Static TL
0.0,300.0,124.0, P_to_KBJ_1,124.0,336.98,121,76.0,76.0,10.0,3,69.98,3,41.33,41.33,1.12,0.4,9.53,0.34,25.15,0.44,5,2,5,128.92,3.0,2,Static TL
300.0,600.0,476.0, P_to_KBJ_1,352.0,1089.1,350,138.0,112.0,10.0,3,69.98,3,95.2,70.4,3.63,1.17,28.67,0.25,45.35,1.25,5,8,8,370.06,2.0,2,Static TL
600.0,900.0,14.0, P_to_KBJ_1,14.0,81.25,13,14.0,14.0,6.25,1,62.5,1,14.0,14.0,0.27,0.04,4.03,2.74,3.92,0.1,5,5,5,24.44,1.0,2,Static TL
900.0,1200.0,164.0, P_to_KBJ_1,164.0,437.83,160,77.0,77.0,10.0,3,69.98,3,41.0,41.0,1.46,0.53,13.44,0.26,33.56,0.58,5,2,5,170.86,4.0,2,Static TL
1200.0,1500.0,423.0, P_to_KBJ_1,299.0,985.11,298,173.0,98.0,10.0,3,69.98,3,105.75,74.75,3.28,0.99,24.94,0.32,34.44,1.08,6,8,9,317.96,1.0,2,Static TL
1500.0,1800.0,111.0, P_to_KBJ_1,103.0,391.62,100,49.0,49.0,8.65,2,66.42,2,27.75,25.75,1.31,0.33,13.86,0.8,14.39,0.43,7,8,8,121.99,3.0,2,Static TL
1800.0,2100.0,532.0, P_to_KBJ_1,532.0,1711.89,525,140.0,140.0,9.01,3,70.06,3,76.0,76.0,5.71,1.75,48.6,0.41,29.43,1.97,19,17,19,576.69,7.0,2,Static TL
2100.0,2400.0,426.0, P_to_KBJ_1,373.0,1539.12,369,173.0,146.0,10.0,3,79.98,3,71.0,62.17,5.13,1.23,42.86,0.39,24.16,1.38,14,13,16,398.17,4.0,2,Static TL
2400.0,2700.0,575.0, P_to_KBJ_1,493.0,1406.96,489,104.0,104.0,10.0,4,79.98,4,82.14,70.43,4.69,1.63,38.39,0.22,36.21,1.76,11,10,14,515.84,5.0,2,Static TL
2700.0,3000.0,570.0, P_to_KBJ_1,293.0,1093.1,290,115.0,109.0,10.0,4,69.97,4,81.43,41.86,3.64,0.97,31.28,0.52,20.95,1.13,11,14,15,327.37,3.0,2,Static TL
3000.0,3300.0,422.0, P_to_KBJ_1,396.0,1360.31,389,126.0,126.0,10.0,3,69.98,3,52.75,49.5,4.53,1.3,42.56,0.44,26.33,1.49,15,13,16,434.93,9.0,2,Static TL
3300.0,3600.0,946.0, P_to_KBJ_1,796.0,2540.19,791,170.0,123.0,10.0,3,76.75,3,105.11,88.44,8.47,2.64,63.37,0.14,62.61,2.77,10,10,13,821.94,7.0,2,Static TL
3600.0,3900.0,851.0, P_to_KBJ_1,534.0,1964.4,559,177.0,151.0,9.21,3,65.5,3,85.1,53.4,6.55,1.86,53.68,0.46,24.06,2.14,22,23,25,621.98,8.0,2,Static TL
3900.0,4200.0,750.0, P_to_KBJ_1,750.0,1952.47,736,162.0,162.0,10.0,4,71.26,4,53.57,53.57,6.51,2.45,53.77,0.37,28.08,2.77,26,25,28,807.55,14.0,2,Static TL
4200.0,4500.0,895.0, P_to_KBJ_1,877.0,2331.64,868,154.0,149.0,10.0,4,79.39,4,63.93,62.64,7.77,2.89,52.69,0.17,52.95,3.08,14,13,17,911.87,12.0,2,Static TL
4500.0,4800.0,1112.0, P_to_KBJ_1,891.0,2641.04,883,160.0,151.0,10.0,4,69.98,4,92.67,74.25,8.8,2.94,62.98,0.2,51.01,3.15,14,15,18,931.73,8.0,2,Static TL
4800.0,5100.0,946.0, P_to_KBJ_1,498.0,1614.43,496,167.0,142.0,10.0,3,69.98,3,118.25,62.25,5.38,1.65,44.96,0.73,14.74,2.04,34,37,37,575.72,6.0,2,Static TL
5100.0,5157.0,0.0, P_to_KBJ_1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,2,Static TL
0.0,300.0,123.0, P_to_KBJ_1,123.0,335.07,120,77.0,77.0,10.0,3,69.98,3,41.0,41.0,1.12,0.4,9.61,0.34,25.04,0.44,5,2,5,128.25,3.0,3,Static TL
300.0,600.0,470.0, P_to_KBJ_1,347.0,1211.1,345,137.0,110.0,10.0,3,69.98,3,94.0,69.4,4.04,1.15,34.07,0.25,44.62,1.23,5,8,8,363.78,2.0,3,Static TL
600.0,900.0,31.0, P_to_KBJ_1,31.0,106.45,29,16.0,16.0,7.65,2,56.46,2,15.5,15.5,0.35,0.1,4.01,1.66,7.31,0.16,5,5,5,41.69,2.0,3,Static TL
900.0,1200.0,166.0, P_to_KBJ_1,166.0,376.0,162,76.0,76.0,10.0,3,69.98,3,41.5,41.5,1.25,0.54,11.47,0.27,33.94,0.59,5,2,5,173.21,4.0,3,Static TL
1200.0,1500.0,422.0, P_to_KBJ_1,300.0,982.21,299,171.0,97.0,10.0,3,69.98,3,105.5,75.0,3.27,1.0,24.83,0.31,34.63,1.08,6,8,9,318.9,2.0,3,Static TL
1500.0,1800.0,172.0, P_to_KBJ_1,160.0,417.74,156,56.0,56.0,6.49,2,70.92,3,34.4,32.0,1.39,0.52,13.08,0.52,21.31,0.61,7,8,8,176.9,4.0,3,Static TL
1800.0,2100.0,306.0, P_to_KBJ_1,306.0,1081.15,301,145.0,145.0,7.2,2,62.0,3,38.25,38.25,3.6,1.0,36.58,0.75,17.73,1.25,19,19,19,356.65,9.0,3,Static TL
2100.0,2400.0,157.0, P_to_KBJ_1,157.0,660.35,153,60.0,60.0,10.0,2,79.99,2,39.25,39.25,2.2,0.51,20.3,0.78,14.06,0.63,12,10,12,178.8,4.0,3,Static TL
2400.0,2700.0,459.0, P_to_KBJ_1,392.0,1414.92,386,105.0,105.0,10.0,3,79.99,3,57.38,49.0,4.72,1.29,37.89,0.38,27.31,1.44,13,12,15,421.37,6.0,3,Static TL
2700.0,3000.0,599.0, P_to_KBJ_1,378.0,1183.72,370,110.0,108.0,10.0,4,69.98,4,54.45,34.36,3.95,1.23,31.12,0.47,22.35,1.45,15,14,18,416.91,8.0,3,Static TL
3000.0,3300.0,335.0, P_to_KBJ_1,323.0,986.27,332,125.0,125.0,10.0,4,69.98,4,55.83,53.83,3.29,1.11,27.94,0.61,15.49,1.3,19,21,23,372.87,5.0,3,Static TL
3300.0,3600.0,680.0, P_to_KBJ_1,651.0,2260.2,650,142.0,116.0,10.0,3,69.98,3,85.0,81.38,7.53,2.17,55.55,0.21,44.97,2.32,13,12,15,684.55,7.0,3,Static TL
3600.0,3900.0,810.0, P_to_KBJ_1,529.0,2312.59,525,161.0,161.0,10.0,3,74.99,3,115.71,75.57,7.71,1.75,61.44,0.38,29.12,1.95,16,18,19,569.61,5.0,3,Static TL
3900.0,4200.0,635.0, P_to_KBJ_1,635.0,2068.43,626,171.0,171.0,10.0,3,69.98,3,70.56,70.56,6.89,2.09,53.53,0.37,30.16,2.33,21,19,22,681.95,10.0,3,Static TL
4200.0,4500.0,690.0, P_to_KBJ_1,646.0,2227.12,641,162.0,148.0,9.61,3,86.07,3,86.25,80.75,7.42,2.14,63.73,0.25,39.23,2.31,14,15,17,679.76,5.0,3,Static TL
4500.0,4800.0,863.0, P_to_KBJ_1,746.0,2268.6,743,152.0,151.0,10.0,4,86.07,4,107.88,93.25,7.56,2.48,60.54,0.38,28.09,2.77,26,24,28,809.39,7.0,3,Static TL
4800.0,5100.0,1022.0, P_to_KBJ_1,477.0,1794.86,470,169.0,169.0,10.0,4,66.42,4,92.91,43.36,5.98,1.57,51.82,0.57,19.82,1.87,22,26,26,538.58,8.0,3,Static TL
5100.0,5153.0,0.0, P_to_KBJ_1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,3,Static TL
0.0,300.0,148.0, P_to_KBJ_2,148.0,536.1,144,83.0,83.0,8.7,2,66.82,2,37.0,37.0,1.79,0.48,16.85,0.84,13.28,0.6,12,10,12,170.23,4.0,1,Static TL
300.0,600.0,377.0, P_to_KBJ_2,366.0,1595.34,364,121.0,112.0,8.82,2,68.16,2,94.25,91.5,5.32,1.21,43.85,0.41,26.91,1.33,12,12,14,389.06,2.0,1,Static TL
600.0,900.0,628.0, P_to_KBJ_2,485.0,1715.72,641,145.0,145.0,10.0,4,65.17,4,125.6,97.0,5.72,2.14,40.73,0.26,47.43,2.3,12,14,14,676.68,4.0,1,Static TL
900.0,1200.0,214.0, P_to_KBJ_2,214.0,666.29,210,93.0,93.0,10.0,3,69.98,3,53.5,53.5,2.22,0.7,19.61,0.62,20.62,0.83,11,10,11,237.56,4.0,1,Static TL
1200.0,1500.0,515.0, P_to_KBJ_2,504.0,1939.01,500,161.0,151.0,10.0,3,69.98,3,103.0,100.8,6.46,1.67,50.97,0.38,30.42,1.83,16,14,17,531.91,4.0,1,Static TL
1500.0,1800.0,1012.0, P_to_KBJ_2,809.0,2249.38,805,159.0,144.0,10.0,4,69.98,4,144.57,115.57,7.5,2.68,56.64,0.39,28.55,2.92,26,25,29,852.16,4.0,1,Static TL
1800.0,2100.0,1139.0, P_to_KBJ_2,600.0,1855.48,597,176.0,176.0,10.0,4,76.16,4,162.71,85.71,6.18,1.99,55.16,0.9,13.0,2.41,45,48,49,681.86,3.0,1,Static TL
2100.0,2400.0,545.0, P_to_KBJ_2,545.0,1835.6,540,168.0,168.0,10.0,3,71.32,3,109.0,109.0,6.12,1.8,50.07,0.83,14.64,2.16,38,37,39,607.75,5.0,1,Static TL
2400.0,2700.0,468.0, P_to_KBJ_2,406.0,1798.92,404,167.0,130.0,9.13,2,71.32,2,117.0,101.5,6.0,1.35,51.6,0.84,13.59,1.65,30,30,32,464.01,2.0,1,Static TL
2700.0,3000.0,756.0, P_to_KBJ_2,609.0,1973.32,606,166.0,166.0,9.03,3,70.32,3,151.2,121.8,6.58,2.02,54.27,0.4,29.69,2.2,19,19,21,643.06,3.0,1,Static TL
3000.0,3300.0,799.0, P_to_KBJ_2,477.0,1457.53,472,162.0,160.0,10.0,3,79.99,3,114.14,68.14,4.86,1.57,42.5,1.42,7.94,2.16,64,64,66,585.7,5.0,1,Static TL
3300.0,3600.0,493.0, P_to_KBJ_2,483.0,2371.41,480,175.0,170.0,10.0,2,79.99,2,98.6,96.6,7.9,1.6,68.38,0.75,16.27,1.87,29,29,31,533.85,3.0,1,Static TL
3600.0,3900.0,761.0, P_to_KBJ_2,618.0,2195.26,614,172.0,140.0,9.62,3,76.17,3,126.83,103.0,7.32,2.05,61.71,0.56,21.18,2.3,28,27,30,663.9,4.0,1,Static TL
3900.0,4200.0,1062.0, P_to_KBJ_2,648.0,1991.18,637,179.0,172.0,9.52,3,72.9,3,75.86,46.28,6.64,2.12,54.53,0.76,15.35,2.58,42,44,45,731.85,12.0,1,Static TL
4200.0,4500.0,633.0, P_to_KBJ_2,633.0,2006.47,626,180.0,180.0,10.0,3,93.69,3,90.43,90.43,6.69,2.09,52.95,0.81,14.41,2.48,45,43,46,705.67,7.0,1,Static TL
4500.0,4800.0,711.0, P_to_KBJ_2,620.0,2161.91,617,173.0,143.0,10.0,3,69.98,3,118.5,103.33,7.21,2.06,59.04,0.53,22.0,2.3,26,27,29,664.23,3.0,1,Static TL
4800.0,5100.0,833.0, P_to_KBJ_2,640.0,2163.73,633,177.0,160.0,9.82,3,68.15,3,92.56,71.11,7.21,2.11,58.74,0.61,18.92,2.42,33,32,35,693.09,8.0,1,Static TL
5100.0,5313.0,516.0, P_to_KBJ_2,41.0,132.06,40,173.0,16.0,9.82,3,68.15,3,129.0,10.25,0.62,0.19,7.33,3.08,2.92,0.38,15,18,18,67.57,1.0,1,Static TL
0.0,300.0,179.0, P_to_KBJ_2,179.0,591.47,173,81.0,81.0,10.0,3,79.99,3,29.83,29.83,1.97,0.58,19.68,0.68,17.38,0.71,11,9,11,201.9,6.0,2,Static TL
300.0,600.0,387.0, P_to_KBJ_2,364.0,1650.7,362,123.0,111.0,10.0,2,79.99,2,96.75,91.0,5.5,1.21,45.95,0.46,25.03,1.34,13,13,15,389.19,2.0,2,Static TL
600.0,900.0,526.0, P_to_KBJ_2,383.0,1750.21,380,143.0,143.0,9.62,2,76.17,2,105.2,76.6,5.83,1.27,48.37,0.42,28.35,1.4,12,14,14,408.99,3.0,2,Static TL
900.0,1200.0,159.0, P_to_KBJ_2,159.0,630.27,156,93.0,93.0,9.13,2,71.32,2,53.0,53.0,2.1,0.52,19.78,0.84,14.1,0.63,12,10,12,181.01,3.0,2,Static TL
1200.0,1500.0,712.0, P_to_KBJ_2,702.0,1946.52,697,160.0,151.0,10.0,4,69.97,4,118.67,117.0,6.49,2.32,51.57,0.26,44.78,2.48,14,14,16,730.1,5.0,2,Static TL
1500.0,1800.0,713.0, P_to_KBJ_2,575.0,1802.06,572,159.0,141.0,8.55,3,67.5,3,142.6,115.0,6.01,1.91,52.06,0.57,20.38,2.14,27,26,29,616.57,4.0,2,Static TL
1800.0,2100.0,984.0, P_to_KBJ_2,588.0,1900.63,581,178.0,178.0,10.0,3,69.98,3,98.4,58.8,6.34,1.94,51.99,0.82,14.25,2.37,41,44,44,667.89,8.0,2,Static TL
2100.0,2400.0,436.0, P_to_KBJ_2,436.0,1817.18,430,171.0,171.0,10.0,4,70.17,4,72.67,72.67,6.06,1.43,51.16,1.09,10.8,1.83,43,39,43,506.69,6.0,2,Static TL
2400.0,2700.0,766.0, P_to_KBJ_2,671.0,2031.13,669,168.0,133.0,10.0,4,79.99,4,127.67,111.83,6.77,2.23,50.21,0.55,21.06,2.51,29,31,33,724.32,2.0,2,Static TL
2700.0,3000.0,595.0, P_to_KBJ_2,447.0,1984.79,445,165.0,165.0,10.0,2,79.99,2,148.75,111.75,6.62,1.48,54.63,0.52,23.03,1.65,18,19,20,479.41,2.0,2,Static TL
3000.0,3300.0,534.0, P_to_KBJ_2,373.0,1781.16,367,171.0,171.0,10.0,3,74.99,3,76.28,53.28,5.94,1.22,54.62,1.68,6.91,1.76,59,57,60,473.78,6.0,2,Static TL
3300.0,3600.0,690.0, P_to_KBJ_2,660.0,2165.92,655,181.0,172.0,9.48,3,74.82,3,86.25,82.5,7.22,2.18,63.38,0.54,22.67,2.45,27,28,30,709.16,5.0,2,Static TL
3600.0,3900.0,629.0, P_to_KBJ_2,486.0,2123.84,482,174.0,141.0,9.62,2,76.17,3,104.83,81.0,7.08,1.61,62.94,0.75,14.94,1.89,32,32,34,537.98,4.0,2,Static TL
3900.0,4200.0,712.0, P_to_KBJ_2,431.0,1881.59,425,180.0,172.0,9.62,2,76.17,2,89.0,53.88,6.27,1.42,55.78,1.13,10.14,1.84,44,45,46,509.81,7.0,2,Static TL
4200.0,4500.0,645.0, P_to_KBJ_2,645.0,2094.9,635,183.0,183.0,10.0,3,74.83,3,64.5,64.5,6.98,2.12,56.63,0.86,13.72,2.55,48,46,49,717.73,10.0,2,Static TL
4500.0,4800.0,711.0, P_to_KBJ_2,621.0,2137.73,618,171.0,142.0,9.48,3,74.82,3,118.5,103.5,7.13,2.06,63.56,0.61,19.01,2.36,31,32,34,677.33,4.0,2,Static TL
4800.0,5100.0,680.0, P_to_KBJ_2,485.0,1982.74,481,178.0,161.0,8.27,2,72.66,3,113.33,80.83,6.61,1.6,57.65,0.77,14.59,1.91,33,33,35,542.06,5.0,2,Static TL
5100.0,5157.0,343.0, P_to_KBJ_2,23.0,93.0,23,172.0,12.0,8.27,2,62.66,2,171.5,11.5,1.63,0.4,23.62,3.65,2.54,1.09,12,14,14,48.99,0.0,2,Static TL
0.0,300.0,81.0, P_to_KBJ_2,81.0,323.47,78,54.0,54.0,8.27,2,64.68,2,27.0,27.0,1.08,0.26,12.23,1.35,7.89,0.39,12,10,12,105.38,5.0,3,Static TL
300.0,600.0,299.0, P_to_KBJ_2,289.0,989.37,287,121.0,112.0,7.76,2,67.5,2,99.67,96.33,3.3,0.96,31.45,0.55,21.48,1.09,12,13,14,313.62,3.0,3,Static TL
600.0,900.0,429.0, P_to_KBJ_2,363.0,1342.82,360,145.0,145.0,8.2,2,62.5,2,107.25,90.75,4.48,1.2,37.62,0.43,29.22,1.35,12,13,13,391.9,4.0,3,Static TL
900.0,1200.0,214.0, P_to_KBJ_2,214.0,655.17,210,93.0,93.0,10.0,3,69.98,3,53.5,53.5,2.18,0.7,18.93,0.62,18.84,0.83,12,10,12,236.33,4.0,3,Static TL
1200.0,1500.0,588.0, P_to_KBJ_2,578.0,2128.01,574,160.0,150.0,10.0,3,76.17,3,117.6,115.6,7.09,1.91,54.6,0.31,36.86,2.06,14,14,16,603.99,4.0,3,Static TL
1500.0,1800.0,598.0, P_to_KBJ_2,460.0,2198.05,458,159.0,143.0,9.62,2,76.17,2,149.5,115.0,7.33,1.53,62.73,0.69,17.66,1.76,25,25,27,503.49,2.0,3,Static TL
1800.0,2100.0,842.0, P_to_KBJ_2,561.0,1895.06,554,175.0,175.0,10.0,3,76.17,3,93.56,62.33,6.32,1.85,52.61,0.89,13.34,2.29,43,44,45,642.75,7.0,3,Static TL
2100.0,2400.0,549.0, P_to_KBJ_2,549.0,1822.67,544,167.0,167.0,10.0,3,69.98,3,109.8,109.8,6.08,1.81,50.51,0.88,13.74,2.2,41,40,42,616.86,5.0,3,Static TL
2400.0,2700.0,477.0, P_to_KBJ_2,411.0,1644.3,407,168.0,132.0,10.0,2,74.99,3,79.5,68.5,5.48,1.36,49.31,0.84,13.07,1.63,31,31,33,460.22,4.0,3,Static TL
2700.0,3000.0,754.0, P_to_KBJ_2,608.0,2199.2,605,167.0,167.0,10.0,3,74.99,3,150.8,121.6,7.33,2.02,55.89,0.39,29.81,2.21,19,19,21,644.24,3.0,3,Static TL
3000.0,3300.0,848.0, P_to_KBJ_2,529.0,1660.17,521,172.0,172.0,9.62,3,76.16,3,84.8,52.9,5.53,1.74,53.61,1.29,8.78,2.34,64,64,66,641.19,8.0,3,Static TL
3300.0,3600.0,829.0, P_to_KBJ_2,821.0,2269.8,815,175.0,170.0,9.84,4,68.32,4,103.62,102.62,7.57,2.72,58.58,0.45,26.21,2.99,30,30,32,867.82,6.0,3,Static TL
3600.0,3900.0,904.0, P_to_KBJ_2,765.0,2282.8,759,171.0,142.0,10.0,4,68.16,4,113.0,95.62,7.61,2.53,55.37,0.49,23.79,2.81,31,29,33,814.2,6.0,3,Static TL
3900.0,4200.0,1242.0, P_to_KBJ_2,683.0,2122.61,680,183.0,172.0,10.0,4,69.98,4,177.43,97.57,7.08,2.27,55.01,0.8,14.94,2.69,44,47,48,762.56,3.0,3,Static TL
4200.0,4500.0,620.0, P_to_KBJ_2,620.0,2033.46,612,176.0,176.0,10.0,3,88.0,3,77.5,77.5,6.78,2.04,55.69,0.84,14.39,2.43,44,42,45,690.92,8.0,3,Static TL
4500.0,4800.0,812.0, P_to_KBJ_2,720.0,2386.21,716,172.0,142.0,10.0,3,79.98,3,116.0,102.86,7.95,2.39,68.5,0.5,23.25,2.67,29,29,32,773.2,4.0,3,Static TL
4800.0,5100.0,856.0, P_to_KBJ_2,560.0,2105.43,556,179.0,160.0,10.0,3,79.98,3,122.28,80.0,7.02,1.85,64.52,0.68,17.2,2.14,31,32,34,615.32,5.0,3,Static TL
5100.0,5153.0,341.0, P_to_KBJ_2,23.0,92.9,23,171.0,12.0,8.27,2,72.66,3,170.5,11.5,1.75,0.43,23.93,3.22,2.85,1.08,10,12,12,45.01,0.0,3,Static TL
